Periods,Solar PV,Wind
439,0.0,26302.279764687988
440,39.01320633414876,23739.053107249252
441,144.85461760300163,27284.72552880596
442,233.5949051837456,23739.053107249252
443,311.15326345767284,19253.406456731438
444,357.46541249956863,18356.277126627883
445,372.74440528975066,21047.66511693857
446,360.428603743781,23739.053107249252
447,312.1559632603829,36147.57462510378
448,180.09934925582843,50672.802513612995
449,54.44721862710996,61150.32633542669
450,43.49785061220018,65717.30613949784
451,14.178306281366796,66657.56668739484
452,0.0,67597.82723529183
453,0.0,68538.08778318884
454,0.0,68538.08778318884
455,0.0,67597.82723529183
456,0.0,66657.56668739484
457,0.0,63030.84743122068
458,0.0,54985.92429295705
459,0.0,45051.72990795666
460,0.0,34289.2352984607
461,0.0,28285.369781613776
462,0.0,29286.014034421587
463,0.0,33288.591045652865
464,31.57939190401908,34289.2352984607
465,137.6600721558354,42921.04774896071
466,228.70478245684276,45051.72990795666
467,313.7964953584688,48493.6010878732
468,353.9104625526272,40626.46696234967
469,372.3525921756784,32287.946792845047
470,359.9013446094937,28285.369781613776
471,312.7511511582064,34289.2352984607
472,192.8469180260286,48493.6010878732
473,66.80774036469545,61150.32633542669
474,64.58081903021973,71820.95695234484
475,15.06634980810924,76967.12739535645
476,0.0,76216.64420575059
477,0.0,75466.16101614473
478,0.0,71820.95695234484
479,0.0,70319.99057313311
480,0.0,66657.56668739484
481,0.0,63030.84743122068
482,0.0,62090.58688332368
483,0.0,58066.72556391706
484,0.0,55910.164674245054
485,0.0,55910.164674245054
486,0.0,55910.164674245054
487,0.0,53907.64384812104
488,19.955088774808168,51751.082958449
489,87.95115853928834,52829.363403285024
490,180.78106212488063,49594.522068777
491,245.6995270355065,48493.6010878732
492,351.6919038234134,42921.04774896071
493,368.3898918575098,38331.88617573865
494,362.0199565110111,36147.57462510378
495,314.855369323877,47346.31069456769
496,186.6259358527096,60210.06578752968
497,68.64989417414134,68538.08778318884
498,49.64768774289862,71820.95695234484
499,14.64764199525366,72571.44014195068
500,0.0,70319.99057313311
501,0.0,71820.95695234484
502,0.0,72571.44014195068
503,0.0,70319.99057313311
504,0.0,65717.30613949784
505,0.0,60210.06578752968
506,0.0,54985.92429295705
507,0.0,48493.6010878732
508,0.0,38331.88617573865
509,0.0,30286.658287229413
510,0.0,28285.369781613776
511,0.0,25405.150434584437
512,34.04996098661357,24636.18243735281
513,146.69975868416935,27284.72552880596
514,233.2755357240311,24636.18243735281
515,312.6000197636982,24636.18243735281
516,356.5199391083132,23739.053107249252
517,373.8271554569073,24636.18243735281
518,362.7212780892542,25405.150434584437
519,316.6815287285938,32287.946792845047
520,189.25245071553144,49594.522068777
521,54.41741837067232,62090.58688332368
522,40.52840014334672,65717.30613949784
523,14.637511258160036,64911.3685270147
524,0.0,63030.84743122068
525,0.0,63971.10797911769
526,0.0,63030.84743122068
527,0.0,63030.84743122068
528,0.0,62090.58688332368
529,0.0,61150.32633542669
530,0.0,55910.164674245054
531,0.0,55910.164674245054
532,0.0,53907.64384812104
533,0.0,48493.6010878732
534,0.0,41773.75735565518
535,0.0,37184.59578243314
536,19.518272880917145,32287.946792845047
537,47.904934683050165,34289.2352984607
538,215.6893832583825,33288.591045652865
539,311.35307740259145,31287.302540037235
540,356.98723798139304,30286.658287229413
541,377.9514398998196,31287.302540037235
542,365.1073930438095,38331.88617573865
543,319.3779212011401,48493.6010878732
544,192.35355915312564,58066.72556391706
545,53.16247754796753,63030.84743122068
546,40.08981217670556,63971.10797911769
547,14.63873264184782,63030.84743122068
548,0.0,60210.06578752968
549,0.0,58066.72556391706
550,0.0,54985.92429295705
551,0.0,51751.082958449
552,0.0,45051.72990795666
553,0.0,36147.57462510378
554,0.0,20150.53578683501
555,0.0,13098.897285056406
556,0.0,8411.716412875021
557,0.0,6755.477649606911
558,0.0,5651.3184740948345
559,0.0,5651.3184740948345
560,30.75722966890793,7307.557237362945
561,157.02449409855657,10899.205177590942
562,241.18100823943183,10899.205177590942
563,319.1550993833346,10899.205177590942
564,363.92540155248673,11632.435880079429
565,380.74211233651977,13832.127987544893
566,369.4702385959672,21944.794447042124
567,323.28537829482104,33288.591045652865
568,195.4173869799867,41773.75735565518
569,50.66189995752983,48493.6010878732
570,39.70360455400492,49594.522068777
571,15.093247148559438,49594.522068777
572,0.0,50672.802513612995
573,0.0,50672.802513612995
574,0.0,48493.6010878732
575,0.0,48493.6010878732
576,0.0,47346.31069456769
577,0.0,42921.04774896071
578,0.0,37184.59578243314
579,0.0,31287.302540037235
580,0.0,27284.72552880596
581,0.0,22841.923777145686
582,0.0,20150.53578683501
583,0.0,19253.406456731438
584,29.435743018022823,17459.147796524325
585,110.5826968315418,18356.277126627883
586,224.86055841795152,15298.58939252187
587,306.0738478764729,10165.974475102461
588,340.9570123842625,9537.491015826612
589,367.9994630830386,13832.127987544893
590,353.6900282602326,24636.18243735281
591,313.88822169825767,37184.59578243314
592,197.39606702372132,51751.082958449
593,53.544467236359246,62090.58688332368
594,50.82568709385507,63971.10797911769
595,15.492701567240976,62090.58688332368
596,0.0,62090.58688332368
597,0.0,62090.58688332368
598,0.0,63030.84743122068
599,0.0,61150.32633542669
600,0.0,53907.64384812104
601,0.0,40626.46696234967
602,0.0,36147.57462510378
603,0.0,30286.658287229413
604,0.0,26302.279764687988
605,0.0,27284.72552880596
606,0.0,32287.946792845047
607,0.0,29286.014034421587
608,24.7403074154206,26302.279764687988
609,94.43661308845256,28285.369781613776
610,228.2687351205908,26302.279764687988
611,301.30670058551976,25405.150434584437
612,310.96537141179124,26302.279764687988
613,371.1883277981548,28285.369781613776
614,360.5677755555061,27284.72552880596
615,314.99151822442457,34289.2352984607
616,199.9801962425416,45051.72990795666
617,59.625512321262455,50672.802513612995
618,44.81062724004823,59145.00600875307
