2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
232,271.68195994373787,313.90835875907675,358.2391717644505,403.89376688530206,449.74915064205857,494.4868960410544,536.8171227687935,575.6835859085551,610.3857736395753,640.603840594332,666.3494882491046,687.8793279984881,705.6022438611765,719.9998593341464,731.5676045090332,740.7763115403898,748.0506554736999,753.7598056017988,758.2160751636955
219,256.45840184344223,296.31866624240433,338.1654250707528,381.2617885684532,424.5476896147019,466.7785785904781,506.7368529584732,543.4254539395413,576.1831225304611,604.7079357334427,629.0109393385944,649.3343656537452,666.0641870930933,679.6550396300779,690.5745921874063,699.2672940833851,706.1340239169839,711.5232647706634,715.7298295726263
106,124.13055066394921,143.42364667440575,163.67824227168856,184.53766935276732,205.48883606921643,225.92935767393004,245.269892299535,263.02784528580537,278.8831551973921,292.68968578878963,304.45278342415986,314.2896929648265,322.3872321089858,328.9654529716359,334.25071585326515,338.4581423417298,341.78176500091456,344.3902560077184,346.4263102041022
156,182.6826972035479,211.07631020006886,240.88496032437186,271.58373980218585,302.4175323282808,332.4998094069159,360.963237723844,387.0975836281664,410.43181330936955,430.7508583306715,448.06258692612204,462.5395481369144,474.45668121699794,484.1378364488226,491.9161478595223,498.1082094840551,502.9995786805913,506.8384899736233,509.8349470928297
146,170.97226789562816,197.54577749493623,225.4436167138352,254.17452571230214,283.0317930764679,311.1857190603187,337.82456863898216,362.28363595969415,384.12208168697407,403.1386238222952,419.34062622572964,432.88957710249684,444.0427913953955,453.1033597533853,460.3830614582709,466.1781960555901,470.7560159446559,474.3488431804423,477.1532197150842
139,162.77496738008435,188.0744046013434,214.63467618645953,241.98807584938356,269.4617756001989,296.2658558177007,321.6275002795789,344.9138725917636,365.70526955129725,383.8100596664317,399.23525373545493,412.1345973784045,422.7530685202738,431.3792260665791,438.3099009773949,443.82718665566455,448.1855220295012,451.60609042521565,454.27601055066236
140,163.94601031087632,189.42745787185666,216.1788105475132,243.72899725837192,271.4003495253802,298.3972648523604,323.9413671880651,347.39526735861085,368.33624271353676,386.57128311726933,402.1074498054941,415.0995944818463,425.79445750243406,434.4826737361229,441.46320961752,447.020187998511,451.40987830309473,454.85505510453373,457.5441832884369
154,180.34061134196395,208.37020365904232,237.79669160226453,268.10189698420913,298.5403844779182,328.23699133759646,356.33550390687157,382.13479409447194,405.16986698489046,425.22841142899625,442.3181947860436,456.60955393003087,468.37390325267745,477.93094110973516,485.609530579272,491.72220679836215,496.5508661334042,500.3405606149871,503.2986016172806
173,202.59042702701143,234.0782157987943,267.13524446228416,301.1794037549882,335.37328905636264,368.73376299613113,400.298975168109,429.2812946645691,455.1583570674419,477.6916569949114,496.8899201167892,512.9444988954243,526.1602939137221,536.8964468310661,545.5223947416498,552.3892323124458,557.8136353316813,562.0708895220309,565.393883634997
186,217.8139851273071,251.66790831546672,287.20899115598183,323.811382071837,360.5747500837194,396.44208044670745,430.3792449784293,461.539426633583,489.361008176556,513.5875618558007,534.2284690272994,551.4894612401672,565.6983506818052,577.2412665351346,586.5154070632766,593.8982497694503,599.7302668883973,604.3074303531663,607.8801292260662
