Periods,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
3622,337000,397255.7747866311,462623.3206637805,532797.5871951908,607061.4420474258,684135.4723112652,762283.6473303931,839589.4823967081,914262.9275079191,984867.58023527,1050423.338982553,1110398.3670099506,1164633.3004611153,1213241.116167541,1256511.9604154958,1294836.5929537877,1328651.184546347,1358400.7146480714,1384516.4884534196,1407403.4941432965
3623,252000,297057.7307009823,345937.9133746964,398412.43908957887,453945.0545873926,511579.0475443289,570016.2585378607,627823.5892105948,683662.4858516192,736458.8433806768,785479.7668356183,830327.562274503,870883.0614724067,907230.7456208316,939587.5787083232,968245.760903129,993531.4495717492,1015777.388994997,1035306.0981906876,1052420.4169854915
3624,235000,277018.1218838525,322600.8319168796,371535.40946845646,423321.77709538594,477067.7625909416,531562.7807793542,585470.4105733722,637542.3975203591,686777.0960097581,732491.0524062313,774313.4013274135,812133.013674665,846028.6715114898,876202.7023668888,902927.5944929972,926507.5025768296,947252.723864382,965464.0201381412,981423.8015539306
3625,202000,238117.70476824773,277299.43849876453,319362.3519686307,363876.5913756084,410075.2682696604,456917.7945422534,503255.4167481752,548015.1672302661,590336.0569956219,629630.6067491861,665580.030077181,698088.8032437547,727224.645299238,753161.4718217512,776133.5067556828,796402.1937043386,814234.2562578944,829888.2215655512,843606.8421867829
3626,212000,249905.70995479464,291027.1334739509,335172.3693928203,381890.2840179652,430376.0241245941,479537.48734137486,528169.0512406591,575144.6309545367,619560.6142726329,660800.4387664725,698529.5365166455,732647.654889485,763225.8653635567,790446.6931990656,814555.957585172,835828.0448778208,854542.882805315,870971.7968905785,885369.5571465247
3627,191000,225150.8990630461,262198.9740260596,301971.33280202205,344061.52946901583,387744.43682923337,432036.1324632198,475850.4188064429,518172.75713356846,558189.0439909098,595343.791530171,629335.5729937701,660074.0664334511,687623.3032284874,712147.7283067054,733868.8108432447,753033.7574135083,769894.7670557318,784696.2887080212,797667.855731067
3628,199000,234581.30321228364,273181.13000620867,314619.34674137377,358472.4835829013,403985.0415131804,450131.886702517,495781.32640043,539876.3281129849,581568.6898125185,620279.6571440002,655695.1781453417,687721.1477500355,716424.2792799424,741975.9054085569,764606.771506836,784574.438352294,802141.6682936683,817563.148968043,831078.0276988604
3629,197000,232223.70217497423,270435.59101117135,311457.3432565359,354869.7450544299,399924.8903421936,445607.9481426927,490798.5995019332,534450.4353681308,575723.7783571164,614045.6907405428,649105.2768574489,680809.3774208894,709224.0352670787,734518.8611330941,756922.2813409382,776689.2681175976,794079.9429841841,809346.4339030376,822725.4847069121
3630,200000,235760.10373093837,274553.89950372727,316200.34848379274,360273.85284713696,406015.1170986737,452393.8559824291,498272.6898496784,542589.2744854119,584491.1455402196,623396.6403457287,658990.1287892881,691177.0329146085,720024.4012863743,745704.4275462884,768449.016589785,788517.0234696422,806172.5309484103,821671.5065005458,835254.2991948345
3631,155000,182714.0803914772,212779.27211538865,245055.27007493936,279212.23595653113,314661.7157514721,350605.2383863826,386161.3346335008,420506.6877261943,452980.63779367023,483132.3962679398,510717.3498116983,535662.2005088216,558018.9109969401,577920.9313483734,595547.9878570833,611100.6931889727,624783.711485018,636795.417537923,647322.0818759968
3632,134000,157959.2694997287,183951.11266749728,211854.23348414115,241383.48140758177,272030.12845611136,303103.88350822753,333842.7021992845,363534.813905226,391609.0675119472,417675.7490316383,441523.38628882304,463088.6120527877,482416.3488618708,499621.9664560132,514860.8411151559,528306.4057246603,540135.5957354349,550519.9093553657,559620.3804605391
3633,134000,157959.2694997287,183951.11266749728,211854.23348414115,241383.48140758177,272030.12845611136,303103.88350822753,333842.7021992845,363534.813905226,391609.0675119472,417675.7490316383,441523.38628882304,463088.6120527877,482416.3488618708,499621.9664560132,514860.8411151559,528306.4057246603,540135.5957354349,550519.9093553657,559620.3804605391
3634,133000,156780.468981074,182578.34316997865,210273.23174172215,239582.11214334608,270000.052870618,300841.91422831535,331351.33875003614,360821.86753279896,388686.61178424605,414558.76582990965,438228.4356448766,459632.72688821465,478816.2268554389,495893.4443182817,511018.596032207,524363.820607312,536104.7330806928,546411.5518228629,555444.108964565
3635,126000,148528.86535049116,172968.9566873482,199206.21954478943,226972.5272936963,255789.5237721644,285008.12926893035,313911.7946052974,341831.2429258096,368229.4216903384,392739.8834178092,415163.7811372515,435441.53073620336,453615.3728104158,469793.7893541617,484122.8804515645,496765.7247858746,507888.6944974985,517653.0490953439,526210.2084927458
3636,162000,190965.68402206004,222388.6585980191,256122.28227187213,291821.82080618094,328872.2448499257,366439.0233457676,403600.87877823954,439497.3123331837,473437.82788757794,504951.2786800403,533782.0043193233,559853.3966608329,583219.7650419632,604020.5863124935,622443.7034377258,638698.7890104102,652999.7500682124,665553.9202654421,676555.982347816
3637,140000,165032.07261165683,192187.7296526091,221340.2439386549,252191.6969929959,284210.5819690716,316675.6991877004,348790.8828947749,379812.4921397884,409143.80187815375,436377.64824201015,461293.0901525017,483823.923040226,504017.080900462,521993.09928240185,537914.3116128495,551961.9164287496,564320.7716638872,575170.0545503821,584678.0094363842
3638,161000,189786.88350340535,221015.88910050047,254541.2805294532,290020.4515419453,326842.16926443233,364177.05406585545,401109.5153289911,436784.3659607567,470515.3721598768,501834.29547831166,530487.0536753769,556397.5114962598,579619.6430355313,600292.0641747621,618601.4583547768,634756.203893062,648968.8874134703,661445.5627329394,672379.7108518418
3639,145000,170926.0752049303,199051.57714020228,229245.25265074972,261198.5433141743,294360.95989653846,327985.5455872611,361247.70014101686,393377.2240019237,423756.0805166593,451962.5642506534,477767.8433722339,501103.3488630912,522017.69093262136,540635.709971059,557125.537027594,571674.8420154906,584475.0849375975,595711.8422128956,605559.3669162551
3640,153000,180356.47935416785,210033.73312035136,241893.26659010144,275609.4974280598,310601.5645804854,346081.2998265583,381178.607735004,415080.7949813402,447135.726338268,476898.4298644825,504127.4485238054,528750.4301796756,550818.6669840763,570463.8870729106,587863.4976911854,603215.5229542763,616721.9861755338,628578.7024729175,638969.5388840485
3641,156000,183892.8809101319,214152.04161290728,246636.2718173584,281013.60522076685,316691.7913369655,352867.2076662947,388652.6980827492,423219.6340986214,455903.0935213713,486249.3794696684,514012.3004556447,539118.0856733946,561619.0330033719,581649.453486105,599390.2329400323,615043.2783063209,628814.5741397601,640903.7750704257,651498.3533719709
3642,123000,144992.46379452708,168850.64819479227,194463.21431753252,221568.41950098923,249699.29701568437,278222.2214291939,306437.7042575522,333692.4038085284,359462.05450723507,383388.9338126232,405278.9292054122,425073.87524248427,442815.00679112016,458608.2229409673,472596.14520271774,484937.96943383,495796.1065332724,505327.97649783565,513681.3940048232
3643,273000,321812.54159273085,374766.0728225877,431613.4756803771,491773.809136342,554210.6348396896,617517.6134160158,680142.221644811,740634.3596725874,797830.4136623999,850936.4140719197,899521.5257973783,943456.6499284408,982833.3077559008,1017886.5436006836,1048932.9076450565,1076325.7370360617,1100425.50474458,1121581.606373245,1140122.118400949
3644,337000,397255.7747866311,462623.3206637805,532797.5871951908,607061.4420474258,684135.4723112652,762283.6473303931,839589.4823967081,914262.9275079191,984867.58023527,1050423.338982553,1110398.3670099506,1164633.3004611153,1213241.116167541,1256511.9604154958,1294836.5929537877,1328651.184546347,1358400.7146480714,1384516.4884534196,1407403.4941432965
3645,364000,429083.3887903078,499688.0970967836,575484.6342405028,655698.4121817893,738947.5131195862,823356.817888021,906856.2955264146,987512.47956345,1063773.8848831998,1134581.8854292263,1199362.0343965043,1257942.1999045876,1310444.4103412011,1357182.0581342448,1398577.210193409,1435100.9827147487,1467234.0063261068,1495442.1418309934,1520162.824534599
3646,371000,437334.9924208906,509297.4835794141,586551.6464374355,668307.9970314391,753158.0422180397,839190.6028474061,924295.8396711536,1006503.1041704392,1084231.0749771076,1156400.7678413268,1222426.6889041294,1282133.3960565988,1335645.2643862243,1383281.7130983649,1425472.925774051,1462699.0785361864,1495450.0449093012,1524200.6445585124,1549396.725006418
3647,332000,391361.7721933576,455759.4731761873,524892.578483096,598054.5957262474,673985.0943837983,750973.8009308323,827132.6651504661,900698.1956457839,970255.3015967646,1034838.4229739098,1093923.6137902185,1147353.87463825,1195240.5061353813,1237869.3497268388,1275625.367539043,1308938.258959606,1338246.4013743612,1363974.700790906,1386522.1366634252
3648,312000,367785.7618202638,428304.08322581457,493272.5436347167,562027.2104415337,633383.582673931,705734.4153325894,777305.3961654983,846439.2681972428,911806.1870427426,972498.7589393368,1028024.6009112896,1078236.1713467892,1123238.0660067438,1163298.90697221,1198780.4658800643,1230086.5566126418,1257629.1482795202,1281807.5501408514,1302996.706743942
3649,217000,255799.7125480681,297890.9809615441,343077.37810491514,390897.1303391436,440526.402052061,490847.3337409356,540625.868486901,588709.362816672,634172.8929111384,676385.3547751157,715004.2897363777,749927.0807123502,781226.475395716,809089.3038877229,833767.1829999167,855540.9704645617,874697.1960790252,891513.5845530921,906250.9146263954
3650,194000,228687.3006190102,266317.2825186155,306714.33802927897,349465.6372617229,393834.6635857135,438822.0403029562,483324.509154188,526311.5962508497,566956.411174013,604694.741135357,639220.4249256095,670441.7219271703,698423.669247783,723333.2947198997,745395.5460920914,764861.512765553,781987.355019958,797021.3613055294,810196.6702189895
3651,188000,221614.49750708204,258080.66553350363,297228.3275747652,338657.42167630873,381654.2100727533,425250.2246234834,468376.3284586977,510033.91801628727,549421.6768078065,585992.841924985,619450.7210619309,649706.410939732,676822.9372091918,700962.1618935111,722342.0755943978,741206.0020614637,757802.1790915057,772371.216110513,785139.0412431444
3652,201000,236938.90424959303,275926.669001246,317781.3502262117,362075.2221113727,408045.1926841671,454655.8252623413,500764.0532989268,545302.2208578391,587413.6012679208,626513.6235474574,662285.0794332345,694632.9180791816,723624.5232928061,749432.9496840198,772291.2616727338,792459.6085869904,810203.3936031524,825779.8640330485,839430.5706908087
3653,232000,273481.7203278885,318482.52342432365,366792.4042411996,417917.6693026789,470977.5358344615,524776.8729396177,577996.3202256269,629403.5584030779,678009.7288266548,723140.1028010454,764428.5493955743,801765.3581809459,835228.3054921941,865017.1359536945,891400.8592441506,914679.7472247848,935160.135900156,953138.9475406331,968894.987066008
3654,175000,206290.09076457104,240234.66206576137,276675.3049233187,315239.62124124484,355263.2274613395,395844.6239846255,435988.6036184686,474765.6151747355,511429.7523476922,545472.0603025127,576616.3626906271,604779.9038002825,630021.3511255775,652491.3741030023,672392.8895160619,689952.3955359369,705400.964579859,718962.5681879775,730847.5117954803
3655,186000,219256.89646977265,255335.1265384664,294066.32408992725,335054.6831478374,377594.05890176655,420726.2860636591,463393.6015602009,504608.0252714332,543576.7653524043,579758.8755215277,612860.8197740379,642794.6406105859,669622.693196328,693505.1176180481,714657.5854285,733320.8318267672,749740.4537820217,764154.5010455076,776786.4982511961
3656,160000,188608.08298475068,219643.11960298184,252960.27878703416,288219.0822777096,324812.093678939,361915.08478594327,398618.15187974274,434071.4195883296,467592.9164321757,498717.312276583,527192.1030314305,552941.6263316869,576019.5210290994,596563.5420370307,614759.2132718279,630813.6187757137,644938.0247587282,657337.2052004366,668203.4393558677
3657,181000,213362.8938764992,248471.2790508732,286161.31537783245,326047.836826659,367443.6809742997,409416.4396640984,450936.78431395895,491043.2934092978,528964.4867138988,564173.9595128845,596386.0665543057,625515.2147877207,651622.0831641688,674862.506929391,695446.3600137554,713607.9062400262,729586.1405083113,743612.7133829939,755905.1407713252
3658,164000,193323.28505936943,225134.1975930564,259284.28575671004,295424.5593346523,332932.39602091245,370962.9619055919,408583.6056767363,444923.2050780378,479282.73934298015,511185.2450834976,540371.9056072163,566765.166989979,590420.0090548269,611477.6305879564,630128.1936036237,646583.9592451066,661061.4753776964,673770.6353304476,684908.5253397643
3659,184000,216899.2954324633,252589.5875434291,290904.3206050893,331451.944619366,373533.9077307798,416202.3475038348,458410.8746617041,499182.132526579,537731.8538970021,573524.9091180705,606270.9184861451,635882.8702814399,662422.4491834643,686048.0733425852,706973.0952626022,725435.6615920708,741678.7284725375,755937.7859805021,768433.9552592478
3660,83000,97840.4430483394,113939.86829404684,131223.144620774,149513.64893156185,168496.27359594958,187743.45023270807,206783.1662876165,225174.548911446,242563.82539919115,258709.60574347744,273480.90344755456,286838.4686595625,298810.1265338453,309467.3374317097,318906.3418847608,327234.5647399015,334561.6003435903,340993.67519772646,346630.5341658563
3661,142000,167389.6736489662,194933.2686476464,224502.24742349284,255794.43552146724,288270.73314005835,321199.63774752466,353773.6097932717,385238.3848846425,414988.713333556,442611.6146454674,467882.9914403946,490735.6933693721,511217.3249133257,529450.1435578647,545598.8017787474,559847.0866634459,572382.4969733714,583386.7696153875,593030.5524283325
3662,147000,173283.6762422397,201797.11613523957,232407.25613558767,264801.28184264567,298421.1110675252,332509.4841470854,366230.42703951366,398803.1167467778,429600.9919720615,458196.53065411065,484357.7446601268,508015.11919223727,529217.9349454851,548092.754246522,564810.0271934919,579560.012250187,592536.8102470816,603928.5572779011,613911.9099082034
3663,137000,161495.67105569277,188069.4211600532,216597.23871139804,246787.58920028884,278120.3552125915,309889.791347964,341316.79254702973,371673.6530225072,400376.43469505047,427026.6986368242,451408.2382206624,473456.2675465068,493216.7148811664,510807.5328692075,526387.5763640027,540134.1610767049,552228.183699661,562844.9819528739,572149.1949484616
3664,169000,199217.2876526429,231998.04508064955,267189.29446880484,304431.40565583075,343082.77394837927,382272.8083051526,421040.42292297824,458487.9369401732,493895.0179814856,526770.1610921408,556846.6588269485,584044.5928128442,608420.6190869863,630120.2412766137,649339.4190183682,666296.8848318476,681215.7886514068,694312.4229929611,705789.8828196352
3665,147000,173283.6762422397,201797.11613523957,232407.25613558767,264801.28184264567,298421.1110675252,332509.4841470854,366230.42703951366,398803.1167467778,429600.9919720615,458196.53065411065,484357.7446601268,508015.11919223727,529217.9349454851,548092.754246522,564810.0271934919,579560.012250187,592536.8102470816,603928.5572779011,613911.9099082034
3666,156000,183892.8809101319,214152.04161290728,246636.2718173584,281013.60522076685,316691.7913369655,352867.2076662947,388652.6980827492,423219.6340986214,455903.0935213713,486249.3794696684,514012.3004556447,539118.0856733946,561619.0330033719,581649.453486105,599390.2329400323,615043.2783063209,628814.5741397601,640903.7750704257,651498.3533719709
3667,239000,281733.3239584713,328091.9099069541,377859.4164381324,430527.2541523287,485188.0649329151,540610.6578990028,595435.8643703657,648394.1830100673,698466.9189205625,744958.9852131458,787493.2039031993,825956.5543329571,860429.1595372172,891116.7909178146,918296.574824793,942277.8430462223,963376.1744833504,981897.4502681522,998128.8875378272
3668,388000,457374.6012380204,532634.565037231,613428.6760585579,698931.2745234458,787669.327171427,877644.0806059125,966649.018308376,1052623.192501699,1133912.822348026,1209389.482270714,1278440.849851219,1340883.4438543406,1396847.338495566,1446666.5894397993,1490791.0921841827,1529723.025531106,1563974.710039916,1594042.7226110587,1620393.340437979
3669,324000,381931.3680441201,444777.3171960382,512244.56454374426,583643.6416123619,657744.4896998514,732878.0466915352,807201.7575564791,878994.6246663674,946875.655775156,1009902.5573600808,1067564.0086386467,1119706.7933216658,1166439.5300839264,1208041.172624987,1244887.4068754516,1277397.5780208204,1305999.5001364248,1331107.8405308842,1353111.964695632
3670,332000,391361.7721933576,455759.4731761873,524892.578483096,598054.5957262474,673985.0943837983,750973.8009308323,827132.6651504661,900698.1956457839,970255.3015967646,1034838.4229739098,1093923.6137902185,1147353.87463825,1195240.5061353813,1237869.3497268388,1275625.367539043,1308938.258959606,1338246.4013743612,1363974.700790906,1386522.1366634252
3671,228000,268766.5182532697,312991.4454342491,360468.3972715237,410712.19224573614,462857.233492488,515728.9958199692,568030.8664286333,618551.7729133697,666319.9059158504,710672.1699941308,751248.7468197885,787941.8175226537,820827.8174664667,850103.0474027687,876031.8789123548,898909.4067553921,919036.6852811878,936705.5174106222,952189.9010821114
3672,180000,212184.0933578445,247098.50955335452,284580.3136354135,324246.46756242326,365413.6053888063,407154.4703841862,448445.4208647106,488330.3470368708,526042.0309861976,561056.976311156,593091.1159103593,622059.3296231477,648021.9611577368,671133.9847916595,691604.1149308064,709665.321122678,725555.2778535692,739504.3558504912,751728.869275351
3673,194000,228687.3006190102,266317.2825186155,306714.33802927897,349465.6372617229,393834.6635857135,438822.0403029562,483324.509154188,526311.5962508497,566956.411174013,604694.741135357,639220.4249256095,670441.7219271703,698423.669247783,723333.2947198997,745395.5460920914,764861.512765553,781987.355019958,797021.3613055294,810196.6702189895
3674,114000,134383.25912663486,156495.72271712456,180234.19863576183,205356.09612286807,231428.616746244,257864.4979099846,284015.43321431667,309275.88645668485,333159.9529579252,355336.0849970654,375624.37340989424,393970.90876132686,410413.9087332333,425051.5237013844,438015.9394561774,449454.7033776961,459518.3426405939,468352.7587053111,476094.9505410557
3675,41000,48330.82126484236,56283.54939826409,64821.07143917751,73856.13983366308,83233.09900522811,92740.74047639796,102145.90141918408,111230.80126950944,119820.68483574504,127796.3112708744,135092.97640180407,141691.29174749475,147605.00226370673,152869.4076469891,157532.04840090591,161645.98981127664,165265.3688444241,168442.6588326119,171227.13133494108
3676,2000,2357.601037309384,2745.538995037273,3162.0034848379278,3602.7385284713696,4060.151170986737,4523.938559824292,4982.726898496784,5425.89274485412,5844.911455402196,6233.966403457288,6589.901287892882,6911.770329146085,7200.244012863743,7457.044275462883,7684.49016589785,7885.170234696422,8061.725309484103,8216.715065005457,8352.542991948345
3677,2000,2357.601037309384,2745.538995037273,3162.0034848379278,3602.7385284713696,4060.151170986737,4523.938559824292,4982.726898496784,5425.89274485412,5844.911455402196,6233.966403457288,6589.901287892882,6911.770329146085,7200.244012863743,7457.044275462883,7684.49016589785,7885.170234696422,8061.725309484103,8216.715065005457,8352.542991948345
3678,37000,43615.6191902236,50792.47140818955,58497.06446950166,66650.66277672035,75112.79666325463,83692.86335674938,92180.4476221905,100379.01577980122,108130.86192494063,115328.37846395982,121913.1738260183,127867.75108920256,133204.51423797925,137955.31909606335,142163.06806911022,145875.6493418838,149141.9182254559,152009.22870260096,154522.0453510444
3679,191000,225150.8990630461,262198.9740260596,301971.33280202205,344061.52946901583,387744.43682923337,432036.1324632198,475850.4188064429,518172.75713356846,558189.0439909098,595343.791530171,629335.5729937701,660074.0664334511,687623.3032284874,712147.7283067054,733868.8108432447,753033.7574135083,769894.7670557318,784696.2887080212,797667.855731067
3680,140000,165032.07261165683,192187.7296526091,221340.2439386549,252191.6969929959,284210.5819690716,316675.6991877004,348790.8828947749,379812.4921397884,409143.80187815375,436377.64824201015,461293.0901525017,483823.923040226,504017.080900462,521993.09928240185,537914.3116128495,551961.9164287496,564320.7716638872,575170.0545503821,584678.0094363842
3681,142000,167389.6736489662,194933.2686476464,224502.24742349284,255794.43552146724,288270.73314005835,321199.63774752466,353773.6097932717,385238.3848846425,414988.713333556,442611.6146454674,467882.9914403946,490735.6933693721,511217.3249133257,529450.1435578647,545598.8017787474,559847.0866634459,572382.4969733714,583386.7696153875,593030.5524283325
3682,149000,175641.27727954907,204542.65513027683,235569.2596204256,268404.02037111705,302481.26223851193,337033.4227069097,371213.1539380104,404229.009491632,435445.90342746367,464430.49705756793,490947.6459480197,514926.8895213833,536418.1789583488,555549.7985219848,572494.5173593898,587445.1824848835,600598.5355565657,612145.2723429066,622264.4529001517
3683,58000,68370.43008197212,79620.63085608091,91698.1010602999,104479.41732566972,117744.38395861538,131194.21823490443,144499.08005640673,157350.88960076947,169502.4322066637,180785.02570026132,191107.1373488936,200441.3395452365,208807.07637304853,216254.2839884236,222850.21481103764,228669.93680619623,233790.033975039,238284.7368851583,242223.746766502
3684,68000,80158.43526851904,93348.32583126728,107508.11848448952,122493.10996802658,138045.13981354906,153813.9110340259,169412.71454889065,184480.35332504008,198726.9894836747,211954.85771754777,224056.643788358,235000.1911909669,244808.29643736724,253539.50536573803,261272.6656405269,268095.7879796784,274098.6605224595,279368.3122101856,283986.4617262437
3685,121000,142634.8627572177,166105.109199755,191301.2108326946,217965.68097251788,245639.1458446976,273698.2828693696,301454.9773590554,328266.51106367423,353617.1430518329,377154.9674091659,398689.0279175193,418162.10491333815,435614.7627782565,451151.1786655045,464911.6550368199,477052.79919913353,487734.38122378825,497111.2614328302,505328.8510128749
3686,122000,143813.6632758724,167477.87869727364,192882.2125751136,219767.0502367536,247669.22143019096,275960.25214928173,303946.34080830385,330979.45743610134,356539.598779534,380271.95061089454,401983.97856146574,421617.9900779112,439214.8847846883,454879.7008032359,468753.9001197688,480995.3843164817,491765.2438785303,501219.6189653329,509505.1225088491
3687,115000,135562.05964528956,157868.4922146432,181815.20037818083,207157.46538710376,233458.69233173737,260126.46718989676,286506.7966635651,311988.8328291119,336082.4086856263,358453.06819879403,378919.3240538407,397426.7939258999,414014.0307396652,428780.0458391158,441858.1845391264,453397.2884950443,463549.2052953359,472461.1162378138,480271.22203702986
3688,157000,185071.6814287866,215524.81111042592,248217.2735597773,282814.9744850025,318721.86692245887,355129.17694620683,391144.0615319976,425932.5804710484,458825.5492490725,489366.3626713971,517307.2510995912,542573.9708379677,565219.1550098038,585377.9756238364,603232.4780229812,618985.8634236691,632845.4367945021,645012.1326029284,655674.6248679451
3689,151000,177998.87831685843,207288.1941253141,238731.26310526356,272006.7588995884,306541.41340949864,341557.361266734,376195.8808365072,409654.902236486,441290.8148828658,470664.4634610252,497537.5472359125,521838.6598505295,543618.4229712125,563006.8427974477,580179.0075252877,595330.3527195798,608660.2608660498,620361.987407912,630616.9958921
3690,153000,180356.47935416785,210033.73312035136,241893.26659010144,275609.4974280598,310601.5645804854,346081.2998265583,381178.607735004,415080.7949813402,447135.726338268,476898.4298644825,504127.4485238054,528750.4301796756,550818.6669840763,570463.8870729106,587863.4976911854,603215.5229542763,616721.9861755338,628578.7024729175,638969.5388840485
3691,180000,212184.0933578445,247098.50955335452,284580.3136354135,324246.46756242326,365413.6053888063,407154.4703841862,448445.4208647106,488330.3470368708,526042.0309861976,561056.976311156,593091.1159103593,622059.3296231477,648021.9611577368,671133.9847916595,691604.1149308064,709665.321122678,725555.2778535692,739504.3558504912,751728.869275351
3692,353000,416116.58308510616,484587.63262407866,558093.6150738942,635883.3502751967,716616.681679159,798475.1558089874,879451.2975846824,957670.069466752,1031626.8718784876,1100295.0702102112,1163117.5773130937,1219927.463094284,1270843.0682704505,1316168.314619199,1356312.5142809704,1391732.5464239186,1422894.517123944,1450250.2089734634,1474223.838078883
3693,342000,403149.7773799046,469487.1681513736,540702.5959072856,616068.2883686043,694285.8502387321,773593.4937299538,852046.2996429501,927827.6593700544,999479.8588737756,1066008.254991196,1126873.120229683,1181912.7262839803,1231241.7261997,1275154.571104153,1314047.8183685322,1348364.1101330882,1378555.0279217816,1405058.2761159332,1428284.851623167
3694,316000,372500.9638948826,433795.1612158891,499596.5506043925,569232.6874984765,641503.8850159044,714782.292452238,787270.8499624919,857291.0536869509,923496.009953547,984966.6917462514,1041204.4034870752,1092059.7120050814,1137638.5540324713,1178212.9955231356,1214149.4462118605,1245856.8970820347,1273752.5988984883,1298240.9802708623,1319701.7927278385
3695,300000,353640.15559640754,411830.8492555909,474300.5227256891,540410.7792707054,609022.6756480106,678590.7839736437,747409.0347745176,813883.911728118,876736.7183103295,935094.9605185932,988485.1931839322,1036765.5493719128,1080036.6019295617,1118556.6413194323,1152673.5248846775,1182775.5352044632,1209258.7964226154,1232507.2597508186,1252881.4487922518
3696,223000,262872.51565999625,306127.59794665594,352563.3885594289,401705.3459245577,452706.8555650212,504419.1494204085,555574.0491823914,604987.0410512344,651707.6272773449,695087.2539854876,734773.9936000563,770662.3916997885,802827.2074343073,831460.4367141115,856820.6534976102,879196.481168651,898882.3720074776,916163.7297481084,931308.5436022404
3697,195000,229866.1011376649,267690.0520161341,308295.33977169794,351267.00652595854,395864.7391712068,441084.0095828684,485815.87260343647,529024.5426232767,569878.8669017141,607811.7243370855,642515.3755695559,673897.6070917433,702023.791254215,727061.8168576311,749237.7911750403,768804.0978829011,786018.2176747001,801129.7188380321,814372.9417149636
3698,188000,221614.49750708204,258080.66553350363,297228.3275747652,338657.42167630873,381654.2100727533,425250.2246234834,468376.3284586977,510033.91801628727,549421.6768078065,585992.841924985,619450.7210619309,649706.410939732,676822.9372091918,700962.1618935111,722342.0755943978,741206.0020614637,757802.1790915057,772371.216110513,785139.0412431444
3699,192000,226329.6995817008,263571.7435235782,303552.334544441,345862.8987332515,389774.5124147268,434298.10174313193,478341.7822556912,520885.7035059955,561111.4997186109,598460.7747318996,632630.5236377167,663529.9515980242,691223.4252349193,715876.2504444368,737711.0559261936,756976.3425308565,773925.6297104739,788804.6462405239,801844.1272270412
3700,200000,235760.10373093837,274553.89950372727,316200.34848379274,360273.85284713696,406015.1170986737,452393.8559824291,498272.6898496784,542589.2744854119,584491.1455402196,623396.6403457287,658990.1287892881,691177.0329146085,720024.4012863743,745704.4275462884,768449.016589785,788517.0234696422,806172.5309484103,821671.5065005458,835254.2991948345
3701,191000,225150.8990630461,262198.9740260596,301971.33280202205,344061.52946901583,387744.43682923337,432036.1324632198,475850.4188064429,518172.75713356846,558189.0439909098,595343.791530171,629335.5729937701,660074.0664334511,687623.3032284874,712147.7283067054,733868.8108432447,753033.7574135083,769894.7670557318,784696.2887080212,797667.855731067
3702,197000,232223.70217497423,270435.59101117135,311457.3432565359,354869.7450544299,399924.8903421936,445607.9481426927,490798.5995019332,534450.4353681308,575723.7783571164,614045.6907405428,649105.2768574489,680809.3774208894,709224.0352670787,734518.8611330941,756922.2813409382,776689.2681175976,794079.9429841841,809346.4339030376,822725.4847069121
3703,152000,179177.67883551313,208660.96362283276,240312.2648476825,273808.1281638241,308571.488994992,343819.33054664615,378687.2442857556,412367.84860891313,444213.27061056695,473781.4466627539,500832.497879859,525294.5450151025,547218.5449776445,566735.3649351791,584021.2526082365,599272.9378369281,612691.1235207919,624470.3449404148,634793.2673880742
3704,154000,181535.2798728225,211406.50261787,243474.2683325204,277410.8666922955,312631.64016597875,348343.2691064704,383669.9711842524,417793.7413537672,450058.1820659692,480015.4130662112,507422.39916775184,532206.3153442485,554418.7889905082,574192.409210642,591705.7427741344,607158.1080716245,620752.8488302759,632687.0600054202,643145.8103800226
3705,90000,106092.04667892226,123549.25477667728,142290.15681770674,162123.23378121163,182706.8026944032,203577.2351920931,224222.7104323553,244165.1735184354,263021.0154930988,280528.488155578,296545.55795517965,311029.66481157386,324010.9805788684,335566.99239582976,345802.0574654032,354832.660561339,362777.6389267846,369752.1779252456,375864.4346376755
3706,121000,142634.8627572177,166105.109199755,191301.2108326946,217965.68097251788,245639.1458446976,273698.2828693696,301454.9773590554,328266.51106367423,353617.1430518329,377154.9674091659,398689.0279175193,418162.10491333815,435614.7627782565,451151.1786655045,464911.6550368199,477052.79919913353,487734.38122378825,497111.2614328302,505328.8510128749
3707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3708,69000,81337.23578717373,94721.09532878592,109089.1202269085,124294.47923226224,140075.21539904244,156075.88031393805,171904.07799813905,187193.29969746716,201649.44521137577,215071.84091927644,227351.5944323044,238456.07635553996,248408.4184437991,257268.02750346944,265114.9107234758,272038.37309702655,278129.5231772016,283476.6697426883,288162.73322221794
3709,162000,190965.68402206004,222388.6585980191,256122.28227187213,291821.82080618094,328872.2448499257,366439.0233457676,403600.87877823954,439497.3123331837,473437.82788757794,504951.2786800403,533782.0043193233,559853.3966608329,583219.7650419632,604020.5863124935,622443.7034377258,638698.7890104102,652999.7500682124,665553.9202654421,676555.982347816
